,Acidaminococcus_fermentans,Actinomyces_odontolyticus,Adlercreutzia_equolifaciens,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_fragilis,Bacteroides_ovatus,Bacteroides_thetaiotaomicron,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bifidobacterium_adolescentis,Bifidobacterium_angulatum,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Blautia_hansenii,Blautia_obeum,Blautia_torques,Clostridioides_difficile,Clostridium_perfringens,Clostridium_sporogenes,Collinsella_aerofaciens,Coprococcus_catus,Desulfovibrio_piger,Eggerthella_lenta,Enterococcus_faecium,Enterococcus_hirae,Erysipelatoclostridium_innocuum,Eubacterium_hallii,Eubacterium_limosum,Faecalibacterium_prausnitzii,Faecalitalea_cylindroides,Finegoldia_magna,Flavonifractor_plautii,Gordonibacter_pamelaeae,Haemophilus_parainfluenzae,Lachnoclostridium_bolteae,Lactobacillus_acidophilus,Lactobacillus_amylovorus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_mucosae,Lactobacillus_paracasei,Lactobacillus_plantarum,Lactobacillus_reuteri,Lactobacillus_rhamnosus,Lactobacillus_ruminis,Lactobacillus_sakei,Lactobacillus_salivarius,Lactococcus_garvieae,Lactococcus_lactis,Leuconostoc_mesenteroides,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Oxalobacter_formigenes,Pediococcus_pentosaceus,Porphyromonas_asaccharolytica,Prevotella_denticola,Prevotella_enoeca,Prevotella_intermedia,Prevotella_melaninogenica,Prevotella_ruminicola,Propionibacterium_freudenreichii,Ruminococcus_bicirculans,Ruminococcus_champanellensis,Streptococcus_australis,Streptococcus_equinus,Streptococcus_infantarius,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_thermophilus,Veillonella_atypica,sample
Blautia_obeum,,,,0.0003951008469529416,0.00205887317653608,0.00528544799909636,0.0025495579479196673,0.0020773489699693337,0.008895184799688427,0.00012586248207788545,0.0022635210319336685,0.0013796177931035825,0.0057134147375930144,0.0008172933821760098,0.0007423347055951213,,,,,,,,0.0009727976944099853,0.0004120875864472781,5.888080342737745e-05,-0.21936474874760367,0.0009924242727282623,,,-0.0004104316068952226,0.00022663646183092995,0.00045218617215831564,0.00064143749971865,,,,,0.0010381790908144117,,0.017826339497811983,0.0002625981644292473,,-0.0001789897955171496,,,0.00017357537268100805,,,,,,,,,,,,,,,,,0.0006819502874547134,,,,,,,,,,,0.0001471941421919247,0.00038052910713575264,,,,,,,,,ERR414302
Bacteroides_vulgatus,,,,0.003298180389035456,0.010803058191599324,0.027733166420187638,0.027604705124338297,0.025646391052275175,0.10981775894761703,0.0018829116625400377,0.016913325924277134,0.010714580550808372,-0.5317757526630245,0.010262691116652761,0.005765156701632551,,,,,,,,0.006313917604488975,0.005289197057986132,0.001846074519866141,0.01450670411969332,0.012461809637352689,,,0.001192078843282528,0.0029087888940227125,0.006422212978291174,0.008054328591859915,,,,,0.006361297836948332,,0.08645188445626917,0.003730047896774693,,0.0013519277516025711,,,0.002227546862734747,,,,,,,,,,,,,,,,,0.008441991963690519,,,,,,,,,,,0.00249162725347191,0.004778071098051406,,,,,,,,,ERR414302
Bacteroides_thetaiotaomicron,,,,3.948272226687627e-05,0.0009230356152284958,0.002369579056248017,0.0008656188210252602,0.0007522277853301007,0.0032210368106175835,0.0012045099560873442,0.0009536175206487085,-0.12840737144895395,0.0023866377547364648,0.00029385159894655677,0.000310086960781511,,,,,,,,0.0004214279798328696,0.00014676178036483745,-3.929235772347911e-05,0.0009897173239195312,0.000356818951730245,,,-0.0002695510170524721,8.071150341467173e-05,0.00015352225384421964,0.00023061956217192842,,,,,0.00045433665808421175,,0.008077965231241047,0.00010399718897101048,,-6.860689877409565e-06,,,6.180875574401772e-05,,,,,,,,,,,,,,,,,0.00024666080176445615,,,,,,,,,,,5.1008018820880574e-05,0.0001368104950973635,,,,,,,,,ERR414302
Alistipes_finegoldii,,,,0.0005426201995127802,-0.20377452701177962,0.005169619113243873,5.810605414874326e-05,0.00045939634615649316,0.001967119230520842,0.0005235032685360214,0.0016768717834327596,0.0009787710139739225,0.004053382514331738,0.0001623330235763637,0.0005266513507775905,,,,,,,,0.0008224912508344312,6.96155921854763e-05,-6.772643565125351e-05,0.0019541332156614577,0.00019711764409782728,,,-0.0002327173480780667,3.8294754795428765e-05,1.0332141681466955e-05,0.00012741322669828498,,,,,0.0009179759408311505,,0.018191093515954604,5.997650890789824e-06,,-0.00022434396776081604,,,2.9336734873923465e-05,,,,,,,,,,,,,,,,,0.00014837522121971536,,,,,,,,,,,-4.7144404781023636e-05,7.559946395396464e-05,,,,,,,,,ERR414302
Ruminococcus_champanellensis,,,,0.0008307331637808723,-0.00011692359341117231,-0.00030016144218969476,0.0007622885066375373,0.00046764350860181714,0.0020024479069096213,0.0007118789982015483,7.146492155102324e-05,5.9678109091659826e-05,0.0002471460202043696,0.00019084104068775587,3.234421253202335e-05,,,,,,,,-7.20604961038096e-06,0.00010078137982287572,-5.014952561088401e-05,-2.7666816384303017e-05,0.00023173499979829704,,,-0.000344298210603217,5.542462580070476e-05,0.00013518933657016147,0.00014977518811457036,,,,,-2.2664344834902317e-05,,-0.0012936974822523872,7.850638550922079e-05,,-0.0001325942769314463,,,4.24440930199884e-05,,,,,,,,,,,,,,,,,0.00015442516527213596,,,,,,,,,,,3.600214089027019e-05,-0.031147665828085678,,,,,,,,,ERR414302
Anaerostipes_hadrus,,,,0.0015185773287999115,0.0022984876197832405,0.005900582843310631,-0.19885584112477905,0.00866943619085983,0.037122496167126706,0.0006992466371054211,0.004695833655809695,0.003036911825992944,0.012576817451623534,0.0034851593884436816,0.0016340590625616436,,,,,,,,0.001606916904741268,0.001806642301118322,0.0005699374656124162,0.0036441136721110656,0.004231969218276857,,,0.00042242199676469257,0.0009935612143843232,0.0022492246237868774,0.002735210321264246,,,,,0.0015525636600414033,,0.01685024886184827,0.0013062050793519221,,0.0001202354193247171,,,0.0007608679205099028,,,,,,,,,,,,,,,,,0.002855826987123264,,,,,,,,,,,0.0008589627357016988,0.0016226094042121574,,,,,,,,,ERR414302
Ruminococcus_bicirculans,,,,0.00038915726260925444,0.0010428481206700702,0.0026771553623048394,-0.00326690416185188,-0.0018906600418140407,-0.008095803436572124,0.0001688503313027022,0.0001414031564848095,5.177439034526055e-06,2.143669193699349e-05,-0.0007782953746455629,3.2361823366355846e-06,,,,,,,,0.0002513264217600675,-0.00041532603079202923,-0.0002455741510746113,0.000642533437979681,-0.0009450708304970523,,,-0.00037539363204358404,-0.0002284058810720739,-0.0005793674612230917,-0.0006108161241318785,,,,,0.00034346630964710023,,0.010443084163176186,-0.00033644620801428354,,-0.000508991437310773,,,-0.00017490957854309798,,,,,,,,,,,,,,,,,-0.0006252244975729834,,,,,,,,,,,-0.013786677541753247,-0.00036235237876580326,,,,,,,,,ERR414302
Bifidobacterium_pseudocatenulatum,,,,-0.0007516036322929877,0.0036768368579459254,0.009438686170715083,-0.011366940648237345,-0.006568487051856531,-0.028127240312769808,0.00014406756457181757,0.0005318214104876873,4.1388205302889114e-05,0.00017037692104171498,-0.0027044203214569573,2.276173353729649e-05,,,,,,,,0.0008948069803016573,-0.033461916196685655,-0.0005970836293450379,0.0022825586418222243,-0.0032839656389099803,,,-0.000865651283223301,-0.0007927686445256057,-0.00201516810070676,-0.002121864628964,,,,,0.001217176460651087,,0.03677204443851645,-0.0011690721581858743,,-0.0008763042146127491,,,-0.0006062715001760085,,,,,,,,,,,,,,,,,-0.002171932011487708,,,,,,,,,,,-0.0008033086771700466,-0.001258223215925558,,,,,,,,,ERR414302
Bifidobacterium_longum,,,,0.0004263680150941511,0.00048581157937896413,0.001247155498368957,0.00011250991235411956,0.00017441570415760443,0.0007468474450155194,0.0010076675242717721,0.0004262578769881342,0.0002511119309506482,0.001039934341213078,6.492336471645987e-05,0.00013511479941213933,,,,,,,,-0.0934476124835511,3.0274197577055684e-05,-5.419764050878205e-05,0.0004824640166478378,7.883532632296797e-05,,,-0.0003195428876402659,1.6649270300681668e-05,1.9956900943397804e-05,5.095293214688046e-05,,,,,0.00022539890030526255,,0.004357999473757257,1.1585805031556762e-05,,-4.2835581385026675e-05,,,1.2749981644806507e-05,,,,,,,,,,,,,,,,,5.6766584777649676e-05,,,,,,,,,,,-5.510131729797446e-06,3.022681652213935e-05,,,,,,,,,ERR414302
Blautia_torques,,,,0.0010796955556010971,-0.00010044850768359259,-0.0002578673674954457,0.0030203335451155777,0.0019289060227295485,0.008259568910778947,0.0011941572668246053,0.000582977654712602,0.0004112113541062945,0.0017029568538827755,0.0007826583106272933,0.00022125887074719852,,,,,,,,0.0001190826123798755,0.00041042162685171746,0.00010161227954367039,0.00024128833366388047,-0.08123702666719103,,,2.8465998020680075e-05,0.00022571099628432983,0.0005356487701797807,0.0006142431177451335,,,,,7.517515880495207e-05,,-0.0018450728621042245,0.00031182119324557264,,-0.0003288113659328344,,,0.00017284922524484457,,,,,,,,,,,,,,,,,0.0006363651785093946,,,,,,,,,,,0.0001915720270413302,0.00036438760206499235,,,,,,,,,ERR414302
Bacteroides_dorei,,,,0.07766796484426623,0.037356186912919837,0.095899264128673,0.5217599297659994,0.3446783496053788,-0.7325382355598136,0.013233312609260282,0.14591720282944695,0.0973868467279205,0.4033098911996521,0.13920075127082743,0.05240055552721852,,,,,,,,0.0428324567196289,0.07257464274668662,0.02651750687180101,0.09459422919599478,0.16902908245449844,,,0.024736833282990756,0.03991235945707759,0.09253324113001063,0.10924703790101689,,,,,0.037862277372784414,,0.17596135836358484,0.05373457895963172,,0.027154909616217665,,,0.030564842352291247,,,,,,,,,,,,,,,,,0.11362620286603264,,,,,,,,,,,0.03598559071048553,0.06480864540365978,,,,,,,,,ERR414302
Faecalitalea_cylindroides,,,,0.001347295961944542,-0.0010829809272289992,-0.002780306004797062,-0.01551857649190369,0.002144627889394901,0.00918296515900896,0.0008611469801433035,-8.497374715579764e-05,3.7396090932229065e-05,0.0001544678373189834,0.0008817238194635396,2.042684466223299e-05,,,,,,,,-0.00024594787945782237,0.00047011163167690745,8.020725430988966e-05,-0.0006357321136646332,0.0010706538897785056,,,-6.589217431565882e-05,0.00025871543722299356,0.0006516623873519534,0.0006922302780418416,,,,,-0.00034539295523737523,,-0.010932421506393508,-0.02047909728552736,,-0.00022740077647223807,,,0.00019838879183050294,,,,,,,,,,,,,,,,,0.0007091846807636623,,,,,,,,,,,0.0002236294978668115,0.0004108276728730133,,,,,,,,,ERR414302
Lachnoclostridium_bolteae,,,,-0.0018220542827369823,0.004375960429326864,0.011233785490550874,-0.11496930992047728,-0.07330828405923587,-0.3139058227810098,-0.0015633409288681455,-0.021734650162762603,-0.015386749303038488,-0.0637214212329425,-0.029751611131314505,-0.008279086955759865,,,,,,,,-0.0043081282333779225,-0.011812842238950898,-0.005658697868563824,-0.008650429715363728,-0.03612687066770331,,,-0.004827661389023487,-0.008582411950204807,-0.02026208108294142,-0.023349553007821655,,,,,0.06914235795483314,,0.07522768856841888,-0.010868790239631672,,-0.0056426024535335345,,,-0.014092495368349956,,,,,,,,,,,,,,,,,-0.02418600109882261,,,,,,,,,,,-0.007428379365235359,0.011315823679817979,,,,,,,,,ERR414302
Collinsella_aerofaciens,,,,0.0008265853608980301,4.520318481432417e-05,0.00011604349673877135,-8.66537794194655e-06,3.875716415580044e-06,1.659555571509319e-05,-0.00014404007256971565,3.544276157801951e-05,2.0453592581543e-05,8.470462677101498e-05,1.0361980021661443e-06,1.1005394440613547e-05,,,,,,,,1.7934372244121644e-05,1.9744585247338797e-07,-9.323035748123702e-05,4.274757133018725e-05,1.2582331932742274e-06,,,-0.00023776948514703418,-0.018402348871091743,-1.5364676082471607e-06,8.132183153264361e-07,,,,,2.0207089270710132e-05,,0.0004114313203296138,-8.925355637033616e-07,,-0.00024883612573174674,,,8.316679016989736e-08,,,,,,,,,,,,,,,,,1.2075346928971942e-06,,,,,,,,,,,-2.27350581991307e-05,4.824664951788571e-07,,,,,,,,,ERR414302
Desulfovibrio_piger,,,,0.0014103139770801354,-0.0001484752297327141,-0.00038116046267111514,0.0011334501349545556,0.0009934523695050712,0.004253957324357183,0.0009386757373842855,0.0002272337324636109,0.00016996995620155442,0.0007038963787621144,0.00040423901265768114,9.145634631352317e-05,,,,,,,,2.3631947813504417e-05,0.00021272074705094846,-1.5296961229123787e-05,3.4226235330697685e-05,0.0004908604461611593,,,-0.00018545236278885886,0.00011698719935618676,0.00028143600522082673,-0.05250519151008382,,,,,-4.013440575934002e-06,,-0.0018347828078437711,0.0001634413424991335,,-3.027154598104348e-05,,,8.959061064837959e-05,,,,,,,,,,,,,,,,,0.0003279022891364211,,,,,,,,,,,9.157436088917323e-05,0.00018820722374016455,,,,,,,,,ERR414302
Methanobrevibacter_smithii,,,,0.000401372337134527,-3.076551247138681e-05,-7.897997145089874e-05,0.0013609009579636788,0.0008721625179799186,0.003734596914292676,9.039485102037281e-06,0.0002746554420054448,0.00019226479800027452,0.0007962296450854112,0.0003537089707732616,0.00010345115869653254,,,,,,,,5.955407356757203e-05,0.0001853713225149628,-2.519819946129355e-05,0.000122738157036284,0.0004295027307629068,,,-0.0005589877320695928,0.00010194477979329208,0.00024135255171160025,0.0002775966109837963,,,,,4.0463024724296526e-05,,-0.0007002870160761621,0.00014015567469325557,,-0.00014727012463756559,,,7.806916963380012e-05,,,,,,,,,,,,,,,,,-0.056105989758576245,,,,,,,,,,,7.63838994206241e-05,0.00016467870743787014,,,,,,,,,ERR414302
Akkermansia_muciniphila,,,,-0.0018220543763532602,4.3228040046416893e-05,0.00011097320522446275,-0.00011524073570798321,-6.534394363982843e-05,-0.0002798025539710869,-0.00013642571806545337,1.031083348879136e-05,3.2851145181367336e-06,1.3604609820583313e-05,-2.69839089395707e-05,1.772158540289115e-06,,,,,,,,1.1486517352582437e-05,-1.4453677830462974e-05,-9.500592294687561e-05,2.8895270618861657e-05,-3.2766107909504294e-05,,,-0.0004291424012021691,-7.948774168053258e-06,-2.0437369561969454e-05,-2.1177409143258163e-05,,,,,1.5044703016803274e-05,,0.00042662716272690027,-1.1868448884524985e-05,,-0.0002584887032512657,,,-6.087174368282072e-06,,,,,,,,,,,,,,,,,-2.1619960967063367e-05,,,,,,,,,,,-2.865436768635654e-05,-1.2563061394400138e-05,,,,,,,,,ERR414302
Bacteroides_fragilis,,,0.00026054543748102454,,-0.0004915871598847876,-0.001672802905661408,1.4724277151174476e-09,3.133255942821198e-09,8.167413021181593e-10,-0.09183951461790364,0.002425970815442824,0.0031656493427831833,0.001159069289840997,3.2556130193892874e-10,,,,,,,,,,5.632391956233519e-09,,-5.265269325366306e-05,2.0289052231381293e-10,,,,,,,,,,,,,-0.0040765432041833805,,,4.814859036921368e-11,,,3.655610192536578e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_xylanisolvens,,,-0.00031322864224228586,,-0.0009219454255845472,-0.0031374168945474956,1.9526087152517676e-07,1.0751698092669312e-10,4.2966513286155416e-09,-1.8536244349082187e-05,0.0019309522015169556,0.002725057203399439,0.0004949579777513424,-5.7431528692790574e-11,,,,,,,,,,2.7748390899028896e-06,,-0.00021364398829021303,1.0423482125110983e-06,,,,,,,,,,,,,-0.007247898250343443,,,3.022845411367613e-08,,,4.053875023493153e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Alistipes_shahii,,,0.001329186628881568,,0.09780770822304924,-1.6701364042351536,1.5694368486766223e-08,6.353084151185536e-11,9.143683314882643e-10,0.009859323639910086,0.1009240647182601,0.014663064741828657,0.0011846076921560034,6.9538573953253085e-09,,,,,,,,,,2.0191382571978053e-07,,0.03613854079366641,8.165843016814471e-08,,,,,,,,,,,,,0.722432696848625,,,5.8027361193386565e-09,,,7.142469393153332e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Flavonifractor_plautii,,,-0.019389774419077938,,-0.04948372020803421,-0.16838628245753617,1.8741077805633457e-07,1.0487467082816006e-10,2.60496382741092e-10,-0.010301605506393918,-0.2547845767824797,-0.2340815859696863,-0.08578987330395316,6.25158988232436e-08,,,,,,,,,,3.735835785592864e-06,,0.30430339065783296,1.8524821820974901e-06,,,,,,,,,,,,,0.9549381926000353,,,-2.03808918435677e-11,,,3.158096883549302e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_cellulosilyticus,,,0.00018259534795489474,,-0.0006739009102792459,-0.002293191309207021,5.07051928813623e-10,-5.457973867893065e-12,4.392410845542569e-10,-1.4435458956879588e-05,0.0014107500629543246,0.002218628726115446,0.0008123269969643188,1.2725385245596408e-10,,,,,,,,,,-9.612622447647288e-10,,-0.00015638450935462345,-2.4969854567956732e-09,,,,,,,,,,,,,-0.005297524337900761,,,6.630218263537632e-11,,,1.521693458116303e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Adlercreutzia_equolifaciens,,,-0.15495282768437824,,-0.0006476422360623957,-0.002203836803527315,1.1481308274611325e-09,3.20180506960293e-09,8.563809955828547e-10,0.00014023950429482845,0.007268238196135979,0.008681048355192456,0.0031784732881438016,2.8468848219353934e-10,,,,,,,,,,1.6835591455854434e-09,,0.00010969501734386933,-1.7527745596761304e-09,,,,,,,,,,,,,-0.005989202952775052,,,1.6347529488115391e-12,,,3.5105660534932468e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Faecalibacterium_prausnitzii,,,-0.006827581684979489,,-0.11628308078987737,-0.39569510597830093,1.656362500296816e-07,0.10933553995633763,0.13327087219189224,-0.013210523468103419,-0.17706301710530092,-0.0829232730788605,-0.030361463057751892,0.0016530945257391375,,,,,,,,,,0.0013595610164669999,,-0.04547454500909484,0.0033153270321557003,,,,,,,,,,,,,-3.3784458860842563,,,5.855738517498898e-09,,,1.1379104541378098e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_ovatus,,,0.07905730416932774,,0.10495869857607304,0.35715711747085876,2.974543543975147e-05,0.07130629081296191,0.08629269119206788,0.03278057766703356,-2.130912353225358,0.9604694739746691,0.3516660714932037,0.0018107053500484706,,,,,,,,,,0.0022398202612142954,,0.07620867754749966,0.003698888979068647,,,,,,,,,,,,,0.6459690929355477,,,1.6096840061895616e-06,,,1.398686330707968e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Blautia_obeum,,,0.0006285300219376344,,0.0006280310792897703,0.002137102073722863,5.672173144591532e-12,2.2769554750634767e-10,6.929384289341498e-11,0.00023916090443412696,0.007446132472569644,0.007636252956576994,0.0027959319292923945,-3.645008580743703e-12,,,,,,,,,,-3.423136776850899e-09,,-0.25277669576783435,-2.6167724384757017e-09,,,,,,,,,,,,,0.00360617391694662,,,-6.538741678119591e-13,,,2.2121716585862038e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_vulgatus,,,0.011486244782145105,,-0.0003119830945798041,-0.0010616348991125957,4.3521270737002356e-11,2.6235562442321504e-10,4.219015705490388e-11,0.0032535899343756614,0.125717958738913,0.13955378933109364,-0.6892557876128732,2.0293809601199842e-11,,,,,,,,,,5.862910284272069e-09,,0.005427027909446547,2.3226915549676733e-09,,,,,,,,,,,,,-0.021449739991738603,,,5.720457852325565e-12,,,2.246716177736226e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_thetaiotaomicron,,,0.06851779303985092,,0.07748627065132069,0.26367495034704236,1.2414301010563796e-07,0.08402905806466085,0.10242439056302736,0.027097797917754005,0.8196512474052517,-1.882496332667396,0.3047913688127125,0.00010488071041322292,,,,,,,,,,0.0005221382645042946,,0.06115637935598017,0.001753931667357674,,,,,,,,,,,,,0.45997418551376246,,,8.394011497644736e-09,,,6.191919054466627e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Alistipes_finegoldii,,,0.00026214764667326085,,-0.49080367285625554,0.02224598631830088,-7.037244196697634e-11,2.6521209300798797e-10,6.199644442039354e-11,0.0007065198238199177,0.00861956998007729,0.0031833430961429876,0.0011655469753230063,-4.3135327264688454e-12,,,,,,,,,,-2.417402491592941e-09,,0.002497881209519326,-2.411273881059909e-09,,,,,,,,,,,,,0.04800255092733874,,,-1.379358554438117e-12,,,3.0112881490408667e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Anaerostipes_hadrus,,,0.00033999706628887183,,-0.0013345371837956699,-0.004541468611597432,-1.5479226761610753e-10,1.538552180842853e-11,4.22270731136464e-09,-2.6357386457620535e-05,0.0027941667311490725,0.0032234491033915624,-0.0005602849986128255,5.7009718489946033e-08,,,,,,,,,,1.918043148719405e-06,,-0.0003092932050676733,1.1275968926754177e-06,,,,,,,,,,,,,-0.010491321864820158,,,3.4784792317010415e-08,,,4.083853452381426e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bifidobacterium_pseudocatenulatum,,,-0.00037050672904970217,,-0.0008400018065323756,-0.0028586316049836746,2.1060461412365805e-07,5.46874981843017e-11,1.3923224090317612e-10,-1.6573948067463706e-05,0.0017597826168409547,0.002697054035983415,0.0008545985470521655,5.364813195233969e-08,,,,,,,,,,-5.316951326250181e-09,,-0.0001945123174164065,1.8674975206079126e-06,,,,,,,,,,,,,-0.006603921079225028,,,3.543348072541654e-08,,,4.6893920458139326e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Blautia_torques,,,0.00011338190108980961,,-0.0016814624391353061,-0.00572195200778336,1.3928585803262618e-07,1.4448098970541262e-10,1.2533409442562397e-10,-3.3076847482799154e-05,0.003520135542459446,0.0036382597289776886,-0.0012680924565786622,5.811362025557427e-08,,,,,,,,,,2.9161939271664333e-06,,-0.00038988829040992323,-3.147720645985679e-09,,,,,,,,,,,,,-0.013218319688265368,,,3.499832825599391e-08,,,3.93159994599582e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_dorei,,,0.0001952051160403756,,-0.0007198153566891352,-0.0024494312221856607,4.623235559817359e-11,2.648216203112911e-10,-6.030197792285749e-12,-1.5222639590625753e-05,0.0015087320536681936,0.002371852130735874,0.0008684282601648663,3.332372473787085e-12,,,,,,,,,,-1.4867378251465474e-09,,-0.00016695730105259488,-2.2684257632731156e-09,,,,,,,,,,,,,-0.005658738878986824,,,-2.399175155210333e-12,,,3.4317697726776364e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Lachnoclostridium_bolteae,,,-0.038603443430001466,,-0.12319856577332422,-0.4192275263514029,-2.7143977952960467e-11,4.869860667934231e-11,9.624080332363258e-11,-0.02288510962235825,-0.531687129589481,-0.4689866297796248,-0.17171441080475058,-4.160527568264488e-11,,,,,,,,,,-2.930709880709543e-09,,-0.0633096933974599,-2.5872773395390093e-09,,,,,,,,,,,,,-0.8485233455919405,,,-9.424343341298877e-12,,,-2.957206775422786e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR414322
Bacteroides_fragilis,,,,3.4351064570758463e-10,-3.0707553992925796e-06,-5.951867902753705e-06,2.50286780967285e-10,4.4413639501907655e-12,1.2861653739809944e-10,-0.03928955825366184,7.671002153217255e-05,9.462640965146596e-05,0.0006767396462656894,5.907905447736047e-11,0.0005829409731323669,,,,,,,,-0.0010165481073681135,,,1.8776955490074076e-05,7.332817754774736e-11,,,,1.5569851569548696e-10,7.564068031066093e-11,,,,,,-3.5506006926089295e-05,,-0.00010050159735586206,,,1.867181663580667e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99118129603216e-11,,,,,,,,-2.542313218945047e-05,,ERR414329
Bifidobacterium_adolescentis,,,,7.694303972895595e-10,-5.2544503921836405e-05,-0.00010183155840737257,1.2121835879040766e-09,1.8073129520931455e-11,3.9124288960934306e-10,-5.3192564072282456e-05,5.29801139833308e-05,7.385220649935853e-05,0.0005281588856167474,1.4808503924208582e-10,-0.019643669905908056,,,,,,,,0.000218391226691185,,,-1.9353998728099953e-06,4.618154524291205e-10,,,,1.28934198871475e-09,1.0066643516104558e-09,,,,,,-8.778753019361707e-05,,-0.00046058852365904457,,,2.4303322021095162e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81098477683386e-10,,,,,,,,-6.285747778922435e-05,,ERR414329
Bacteroides_xylanisolvens,,,,1.4670200978615454e-09,-5.838213160974659e-05,-0.00011314694848219009,5.15501762936614e-09,1.7244342060573173e-10,1.2376552023024878e-09,-0.0003211960406473424,2.3978257683326953e-05,3.925826335787752e-05,0.0002807154057644645,-2.3883227085738636e-12,0.00024190394045490657,,,,,,,,-0.0016592641924962,,,-1.1092547207575132e-05,2.4573907592057155e-09,,,,6.577543890693581e-09,6.063599257961243e-09,,,,,,-8.314635355721745e-05,,-0.00047689496623481986,,,1.4336768646435505e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.196586774617241e-10,,,,,,,,-5.95326932767426e-05,,ERR414329
Coprococcus_catus,,,,3.6798336658279836e-09,-2.2518970779372705e-05,-4.364802835643555e-05,1.7319719749488721e-09,5.90940772607637e-10,1.1820395182343982e-09,-3.900606144583568e-05,9.941265989799053e-06,1.5995433220450384e-05,0.00011435520540770128,7.037820789662376e-10,0.0005335607660081863,,,,,,,,-0.0013379628622569306,,,-4.10723771013255e-06,4.688097256730657e-10,,,,1.1512735028279138e-09,-2.4300384691134997e-11,,,,,,-3.235508098337059e-05,,-0.00018466194033450734,,,4.103941572515687e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3068169390212156e-10,,,,,,,,-2.316956527548264e-05,,ERR414329
Alistipes_shahii,,,,2.1209708183927873e-10,0.02593854828461667,-0.8111326207164653,8.749139142259947e-11,2.4287772203727954e-10,8.767984728188839e-11,0.00178295842967343,0.006182904298184577,0.003214218404735264,0.022987270441374053,4.5851423497892744e-11,0.0006916561380728298,,,,,,,,0.0010394129388619777,,,0.009254373917238101,2.4948652403341463e-11,,,,7.193246834063758e-11,3.273529490507143e-11,,,,,,0.029992988218768113,,0.19504288423152083,,,2.444592193553993e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.518831514689958e-12,,,,,,,,0.021475389497495112,,ERR414329
Streptococcus_thermophilus,,,,1.0119765576889424e-08,0.0038803579974292512,0.007519976389782412,4.5944630746511914e-08,3.777051887409159e-11,1.0709317357418759e-08,-0.00013679707449089362,-9.48733849887029e-05,-0.0018156699202963589,-0.005703744741184735,5.282436536216527e-09,1.8199077386069767e-05,,,,,,,,-0.00041832305801006026,,,0.001122845060780725,2.0850281793492784e-08,,,,5.464656079950608e-08,5.167581917031963e-08,,,,,,0.0049076966966209445,,0.030197299178120307,,,1.1395327964706047e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.382530225205542e-09,,,,,,,,-0.3186463526501379,,ERR414329
